State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP
OSUN,IREPODUN,BARA 'A',29-20-05-011,KONDA ILOBU,220,494,160,4,217,0
OSUN,IREPODUN,BARA 'B',29-20-06-002,AJIBIKE COMPOUND,274,599,156,0,114,0
OSUN,IREPODUN,BARA 'B',29-20-06-003,AJIBIKE COMPOUND,274,599,174,5,190,10
OSUN,IREPODUN,BARA 'B',29-20-06-004,LANLOKO,325,662,107,0,214,0
OSUN,IREPODUN,BARA 'B',29-20-06-005,BABA ODUNAYO,339,708,160,0,174,0
OSUN,IREPODUN,BARA 'B',29-20-06-006,BABA ODUNAYO,339,708,101,0,97,0
OSUN,IREPODUN,BARA 'B',29-20-06-007,BABA ODUNAYO,339,708,113,3,86,0
OSUN,IREPODUN,BARA 'B',29-20-06-008,BABA ODUNAYO,339,708,0,0,0,0
OSUN,IREPODUN,BARA 'B',29-20-06-009,BABA ODUNAYO,339,708,80,1,191,0
OSUN,IREPODUN,BARA 'B',29-20-06-010,BABA ODUNAYO,339,708,215,0,93,0
OSUN,IREPODUN,BARA 'B',29-20-06-011,BABA ODUNAYO,339,708,102,1,135,0
OSUN,IREPODUN,BARA 'B',29-20-06-012,METHODIST PRY. SCHOOL,370,838,191,0,174,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-002,ESINKIN COMPOUND,153,324,66,1,77,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-003,ESINKIN COMPOUND,153,324,78,9,116,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-004,OSOLO COMP. I,122,278,45,1,68,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-005,OSOLO COMP. II,96,263,37,1,45,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-006,AKAPARO COMPOUND,111,285,61,1,48,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-007,AKAPARO COMPOUND,111,285,32,1,57,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-008,AKAPARO COMPOUND,111,285,31,9,51,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-009,AKAPARO COMPOUND,111,285,45,4,59,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-010,AKAPARO COMPOUND,111,285,78,2,91,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-011,AKAPARO COMPOUND,111,285,38,1,145,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-012,AKAPARO COMPOUND,111,285,28,3,46,0
OSUN,IREPODUN,ELERIN 'A',29-20-07-013,AKAPARO COMPOUND,111,285,94,1,99,0
OSUN,IREPODUN,ELERIN 'A',29-20-08-001,AKAPARO COMPOUND,111,285,65,2,100,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-003,AKOMOLEHIN (II),106,216,19,0,85,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-004,UNITED XTIAN PRY. SCHOOL,191,468,56,10,118,1
OSUN,IREPODUN,ELERIN 'B',29-20-08-005,ANIYAN COMP.,152,298,71,1,66,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-006,AJILETE COMP.,98,219,31,1,66,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-007,AJILETE COMP.,98,219,37,1,34,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-008,ALAKA AREA,147,310,73,3,67,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-009,OHE AREA,81,212,29,0,44,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-010,AGBEDE AREA,167,359,60,0,105,0
OSUN,IREPODUN,ELERIN 'B',29-20-08-011,ASIKAN COMP.,154,396,79,0,71,0
OSUN,IREPODUN,ELERIN 'C',29-20-09-005,AHANRIN AREA,93,322,41,0,46,0
OSUN,IREPODUN,ELERIN 'C',29-20-09-006,ABELEMURE,107,269,62,3,35,0
OSUN,IREPODUN,ELERIN 'C',29-20-09-007,SERIKI COMPOUND,250,720,102,3,144,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-001,DALUJA AREA ERIN,173,344,74,0,94,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-002,OLOYAN AREA,121,280,41,2,77,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-003,AKESIN AREA,97,282,47,3,46,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-005,BALOGUN AREA,156,371,65,1,90,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-006,AWO AREA,93,265,23,3,66,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-007,ATERE AREA,197,744,93,1,95,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-008,APELEGBE,164,454,54,1,100,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-009,"C.A.C PRY. SCHOOL, ERIN",145,348,58,5,81,0
OSUN,IREPODUN,ELERIN 'D',29-20-10-010,IYA-OBA COMPOUND,81,232,46,1,34,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-001,AGIRIEMU ERIN,153,386,71,2,70,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-003,IKOLABA AREA,147,305,21,2,94,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-004,JAGBA AREA I,174,414,41,0,119,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-005,JAGBA II,123,299,0,0,0,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-006,OYE AREA,174,396,76,0,86,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-007,LAKANLA AREA,101,214,30,4,62,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-008,TOKEDE,121,298,67,2,51,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-010,OKE-KAU ERIN,163,359,72,0,88,0
OSUN,IREPODUN,ELERIN 'E',29-20-11-011,MAGBON,112,271,21,1,89,0
OSUN,IREWOLE,IKIRE 'A',29-21-01-002,"ST. JOHN'S PRY. SCHOOL, AYEDADE IKIRE II",219,684,113,2,92,1
OSUN,IREWOLE,IKIRE 'A',29-21-01-003,"ORI ERU OPEN SPACE, ORI ERU IKIRE I",235,511,128,0,103,0
OSUN,IREWOLE,IKIRE 'A',29-21-01-004,"ORI ERU, OPEN SPACE, ORI ERU IKIRE II",93,280,53,2,28,0
OSUN,IREWOLE,IKIRE 'A',29-21-01-006,ATOBA OJA OPEN SPACE,179,529,127,2,45,0
OSUN,IREWOLE,IKIRE 'A',29-21-01-007,"EJEMU OPEN SPACE, ORI ERU, IKIRE I",264,556,134,0,107,0
OSUN,IREWOLE,IKIRE 'A',29-21-01-008,"EJEMU OPEN SPACE, ORI-ERU, IKIRE II",204,386,115,0,86,0
OSUN,IREWOLE,IKIRE 'A',29-21-01-010,"MOOSA OPEN SPACE, IKIRE",279,643,147,7,99,1
OSUN,IREWOLE,IKIRE 'B',29-21-02-001,"AJIGBO OPEN SPACE, ABATA STREAM",290,619,164,3,113,0
OSUN,IREWOLE,IKIRE 'B',29-21-02-002,"OLD MOTOR GARAGE, MARKET SQUARE",279,660,0,0,0,0
OSUN,IREWOLE,IKIRE 'B',29-21-02-004,"OLUKUNLE OKE ODO OPEN SPACE, ABATA STREAM",228,526,0,0,0,0
OSUN,IREWOLE,IKIRE 'B',29-21-02-005,"PALACE OPEN SPACE, IBWA IKIRE",235,537,121,6,100,0
OSUN,IREWOLE,IKIRE 'B',29-21-02-006,"ATOBA OKE ODO OPEN SPACE, OKE ODO AREA",321,692,181,0,132,0
OSUN,IREWOLE,IKIRE 'B',29-21-03-001,"AGBONGBON OPEN SPACE, ABATA STREAM AREA",196,401,143,0,140,0
OSUN,IREWOLE,IKIRE 'C',29-21-03-002,"AJILO OPEN SPACE, ITAAKUN, IKIRE II",182,361,112,1,59,0
OSUN,IREWOLE,IKIRE 'C',29-21-03-005,"ODEAGBON, OPEN SPACE, ODEAGBON, IKIRE",216,468,140,2,62,0
OSUN,IREWOLE,IKIRE 'C',29-21-03-006,"ODEADIE, OPEN SPACE, ODEADIE, IKIRE",297,668,185,2,93,0
OSUN,IREWOLE,IKIRE 'C',29-21-03-007,"ONILU POPO OPEN SPACE, POPO, IKIRE",294,689,0,0,0,0
OSUN,IREWOLE,IKIRE 'C',29-21-03-008,"ASIYIN POPO OPEN SPACE, POPO, IKIRE",285,739,165,5,107,0
OSUN,IREWOLE,IKIRE 'C',29-21-03-009,"JADUBI OPEN SPACE, POPO, IKIRE",168,317,95,1,66,0
OSUN,IREWOLE,IKIRE 'D',29-21-04-002,"OLUWATA OPEN SPACE, OKEOLA, IKIRE I",341,693,168,2,148,0
OSUN,IREWOLE,IKIRE 'D',29-21-04-006,"LESI OPEN SPACE, ETAAKUN, IKIRE",254,548,152,0,94,0
OSUN,IREWOLE,IKIRE 'D',29-21-04-007,"SAGBA OPEN SPACE, OLUOFINRIN, IKIRE",342,759,195,5,105,0
OSUN,IREWOLE,IKIRE 'D',29-21-04-008,"ILUPEJU/ORIOLORI, ILUPEJU, IKIRE",288,537,190,4,84,0
OSUN,IREWOLE,IKIRE 'D',29-21-04-009,"ONILU ITAAKUN, ITAAKUN, IKIRE",276,575,169,0,98,0
OSUN,IREWOLE,IKIRE 'D',29-21-04-010,"FAGBURE OPEN SPACE, ITAAKUN, IKIRE",217,477,97,0,116,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-001,"FATIMA COLLEGE, FATIMA AREA",285,750,138,7,121,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-002,"ADEYINKA OLD GARAGE, LAKOOSIN AREA",351,818,221,5,96,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-003,"N.U.D. SANNGO, SANNGO AREA",294,750,167,3,114,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-004,"OLUFI JUNCTION, OLUFI AREA",334,750,187,0,120,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-005,"ITAAKUN JUNCTION, ITAAKUN AREA",342,827,182,9,129,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-006,"RURAL HEALTH CENTRE, CENTRE AREA",318,750,187,5,117,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-007,ST. AUGUSTINE GRAMMAR SCHOOL,257,643,151,3,93,0
OSUN,IREWOLE,IKIRE 'E',29-21-05-009,MOLARERE GARAGE OPEN SPACE,293,962,191,1,96,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-001,"BAASE OPEN SPACE, BAASE, IKIRE",362,889,147,8,189,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-002,"SABO SQUARE, SABO, IKIRE",201,644,95,1,101,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-003,"CARPENTER'S HAL, MORO, IKIRE I",342,759,177,3,154,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-004,"CARPENTER'S HALL, MORO, IKIRE II",315,655,170,9,116,1
OSUN,IREWOLE,IKIRE 'F',29-21-06-006,"OOSAFAFIOYE OPEN SPACE, MORINGBERE, IKIRE",328,649,156,4,166,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-007,"BAPTIST DAY SCHOOL, SANGO, IKIRE I",399,796,203,6,171,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-008,"BAPTIST DAY SCHOOL, SANGO, IKIRE II",276,599,137,5,127,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-009,"ODEYINKA OLD GARAGE, LAKOOSIN, IKIRE",418,996,205,0,211,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-010,"ALAHA OPEN SPACE, BAASE, IKIRE",308,645,175,0,116,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-011,"OKIN OPEN SPACE, POPO, IKIRE",198,460,95,2,80,0
OSUN,IREWOLE,IKIRE 'F',29-21-06-012,"MAGISTRATE COURT, AYEDADE, IKIRE",299,663,119,4,143,0
OSUN,IREWOLE,IKIRE 'G',29-21-07-001,"PARAKOYI OPEN SPACE, OKE ADA AREA",255,527,138,3,102,0
OSUN,IREWOLE,IKIRE 'G',29-21-07-002,"OLOTA OPEN SPACE, OKE ADA AREA",234,506,143,0,87,0
OSUN,IREWOLE,IKIRE 'G',29-21-07-003,"A.D.C PRY. SCHOOL, OKE-ADA AREA",319,753,64,0,60,0
OSUN,IREWOLE,IKIRE 'G',29-21-07-004,"KUSERU OPEN SPACE, OKE ADA AREA",272,605,157,0,107,0
OSUN,IREWOLE,IKIRE 'G',29-21-07-008,"ONILEDU OPEN SPACE, OKE ADA AREA",272,586,128,0,134,0
OSUN,IREWOLE,IKIRE 'H',29-21-08-002,"OLD NEPA OFFICE, OGUNYEMI AREA",360,851,188,8,159,0
OSUN,IREWOLE,IKIRE 'H',29-21-08-003,"JOLAIYA JUNCTION, JOLAIYA AREA",359,687,166,0,188,0
OSUN,IREWOLE,IKIRE 'H',29-21-08-005,"ELEYE OPEN SPACE, OKEODO AREA",286,532,148,1,134,0
OSUN,IREWOLE,IKIRE 'H',29-21-08-006,"BARALOLA OPEN SPACE, OKEODO AREA",268,569,152,0,114,0
OSUN,IREWOLE,IKIRE 'H',29-21-08-007,"ISLAMIHAL PRY. SCHOOL, OGUNYEMI AREA",418,997,197,13,174,1
OSUN,IREWOLE,IKIRE 'H',29-21-08-008,"IKUDORO OPEN SPACE, ITAMERIN JUNCTION",247,549,143,0,98,0
OSUN,IREWOLE,IKIRE 'I',29-21-09-001,"NEW GARAGE OPEN SPACE, SUNMOYE AREA",301,732,192,1,102,0
OSUN,IREWOLE,IKIRE 'I',29-21-09-003,"OLORISA OKO SQUARE, OLORISA OKO AREA",316,722,218,17,150,0
OSUN,IREWOLE,IKIRE 'I',29-21-09-004,"NAIRA AND KOBO OPEN SPACE, NAIRA & KOBO AREA",306,750,178,6,115,0
OSUN,IREWOLE,IKIRE 'I',29-21-09-007,"TEMIDIRE OPEN SPACE, TEMIDIRE AREA",327,936,184,13,114,0
OSUN,IREWOLE,IKIRE 'I',29-21-09-008,"OLOGBIN, ITAMERIN AREA",179,469,95,5,78,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-001,"OLOOWA VILLAGE, OLOOWA VILLAGE",280,590,183,0,93,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-002,"OOSA VILLAGE, OOSA VILLAGE",159,448,93,0,61,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-004,"WASINMI MARKET, WASINMI VILLAGE",259,680,147,0,95,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-005,"ST. JOHN'S PRY. SCHOOL, FIDIWO, FIDIWO VLLAGE",121,310,42,0,65,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-006,"ELERE VILLAGE, ELERE VILLAGE",186,447,92,0,71,1
OSUN,IREWOLE,IKIRE 'J',29-21-10-007,"BALOGUN VILLAGE, BALOGUN VILLAGE I",283,558,200,2,71,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-008,"BALOGUN VILLAGE, BALOGUN VILLAGE  II",117,196,79,0,31,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-009,"C.H.S SCHOOL WASINMI, WASINMI VILLAGE",409,867,234,9,140,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-010,"MAJEROKU VILLAGE, MAJEROKU VILLAGE",224,542,127,6,80,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-011,AJILO NLA VILLAGE AJILO VILLAGE,232,468,0,0,0,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-012,"FUNMILAYO VILLAGE OPEN SPACE, FUNMILAYO VILLAGE",90,231,55,0,32,0
OSUN,IREWOLE,IKIRE 'J',29-21-10-013,"BAPTIST DAY SCHOOL, ALAYE, ALAYE VILLAGE",216,696,108,0,90,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-001,"IREWOLE MATERNITY, EBUNLA VILLAGE",153,278,0,0,0,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-002,"MOLARERE VILLAGE, OPEN SPACE, MOLARERE VILLAGE",359,780,192,0,149,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-004,"A.D.C SCHOOL, OLUSEKE VILLAGE II",120,230,81,1,34,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-005,"A.D.C SCHOOL, OLUSEKE VILLAGE III",86,158,61,0,23,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-006,"OLOBE VILLAGE OPEN SPACE, OLOBE VILLAGE",188,429,98,0,87,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-007,"AKINROPO VILLAGE, OPEN SPACE, AKINROPO VILLAGE",95,218,23,0,69,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-008,"ST. JAMES PRY. SCHOOL, AKAN AGBONGBON VILLAGE",149,289,93,0,53,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-009,"A.D.C PRY. SCHOOL, JAGUN VILLAGE",58,109,45,0,12,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-010,"AAJO VILLAGE OPEN SPACE, AAJO VILLAGE",94,187,56,0,35,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-011,"ODOKOTO VILLAGE, OPEN SPACE,ODOKOTO VILLAGE",96,185,73,0,20,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-012,"AYETORO VILLAGE, OPEN SPACE, AYETORO VILLAGE",269,623,124,1,134,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-013,"ODEYINKA BAPTIST DAY SCHOOL, ODEYINKA VILLAGE I",333,740,161,1,150,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-014,"ODEYINKA BAPTIST DAY SCHOOL, ODEYINKA VILLAGE II",186,531,101,0,84,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-015,"BAMIDELE VILLAGE OPEN SPACE, BAMIDELE VILLAGE",173,397,92,0,71,1
OSUN,IREWOLE,IKIRE 'K',29-21-11-016,"ARINKINKIN VILLAGE, ARINKINKIN",152,410,75,0,75,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-017,"MOLAUSA VILLAGE, MOLAUSA",228,460,116,3,105,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-018,"BAPTIST DAY SCHOOL, ONIKAN VILLAGE",142,292,60,0,77,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-019,"ITAMERIN VILLAGE, ITAMERIN",188,373,96,1,88,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-020,"EFUNLE ALAGUNTAN PRY. SCHOOL, EFUNLE ALAGUNTAN",97,213,71,0,23,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-021,"BAPTIST PRY. SCHOL, OLOKOKO VILLAGE",104,218,63,0,36,0
OSUN,IREWOLE,IKIRE 'K',29-21-11-022,"AYEDAADE OBA VILLAGE, AYEDAADE OBA",189,484,50,2,93,0
OSUN,ISOKAN,OLUKOYI (OJA-OSUN),29-22-01-001,LIBRARY,304,705,183,1,105,0
OSUN,ISOKAN,OLUKOYI (OJA-OSUN),29-22-01-002,ALAPINNI,314,758,115,4,186,0
OSUN,ISOKAN,OLUKOYI (OJA-OSUN),29-22-01-003,OLUKOYI-OJA OSUN,258,978,0,0,0,0
OSUN,ISOKAN,OLUKOYI (OJA-OSUN),29-22-01-005,A U D IKOYI,354,863,0,0,0,0
OSUN,ISOKAN,OSA IKOYI (OLOKE),29-22-02-002,IKOYI TOWN HALL,337,900,190,0,133,0
OSUN,ISOKAN,OSA IKOYI (OLOKE),29-22-02-003,MATERNITY CENTRE,367,840,179,0,182,0
OSUN,ISOKAN,OSA IKOYI (OLOKE),29-22-02-004,TIMI COMPOUND,331,736,171,2,153,0
OSUN,ISOKAN,OSA IKOYI (OLOKE),29-22-02-005,OLOKE QUARTERS,373,711,215,0,149,0
OSUN,ISOKAN,OSA IKOYI (OLOKE),29-22-02-006,OBA ONILE OWO,354,792,170,0,181,0
OSUN,ISOKAN,ASALU IKOYI,29-22-03-001,"C.A.C PRY. SCHOOL, IKOYI",320,750,123,6,183,0
OSUN,ISOKAN,ASALU IKOYI,29-22-03-002,"ST. RITA'S N/P. SCHOL, IKOYI",319,802,150,2,139,0
OSUN,ISOKAN,ASALU IKOYI,29-22-03-003,"ST. MICHAEL PRY. SCHOOL, ASEJIRE",244,796,111,0,118,0
OSUN,ISOKAN,ASALU IKOYI,29-22-03-005,ALEKUSO VILLAGE,235,553,120,1,110,0
OSUN,ISOKAN,ORANRAN WARD,29-22-04-001,"R.C.M PRY. SCHOOL, MOPA",166,468,61,1,100,1
OSUN,ISOKAN,ORANRAN WARD,29-22-04-002,"ST. PAUL'S PRY. SCHOOL, ABIDEMI",259,661,119,0,122,0
OSUN,ISOKAN,ORANRAN WARD,29-22-04-003,"A.D.C PRY. SCHOOL, MOWO-OBA",224,558,92,6,119,0
OSUN,ISOKAN,ORANRAN WARD,29-22-04-004,"ST. MARY'S PRY. SCHOOL, ORANRAN I",227,620,99,0,119,0
OSUN,ISOKAN,ORANRAN WARD,29-22-04-007,ALAKO VILLAGE,190,436,58,0,125,0
OSUN,ISOKAN,IDOGUN WARD,29-22-05-001,AWORIN SADIKU ADC PRY SCH,331,888,148,3,162,1
OSUN,ISOKAN,IDOGUN WARD,29-22-05-002,"A.U.D PRY. SCHOOL, OLOKUTA",287,536,0,0,0,0
OSUN,ISOKAN,IDOGUN WARD,29-22-05-003,"HOLY TRINITY, LASEGBA",307,672,148,1,158,0
OSUN,ISOKAN,IDOGUN WARD,29-22-05-004,"IWARI ADEFI, PRY. SCHOL",259,617,99,1,159,0
OSUN,ISOKAN,IDOGUN WARD,29-22-05-005,ERUKU VILLAGE,246,662,102,3,134,0
OSUN,ISOKAN,ALAPOMU  I (ODO-OSUN),29-22-06-001,"BAPTIST PRY. SCHOOL, OKE OLOSI",411,965,132,0,256,0
OSUN,ISOKAN,ALAPOMU  I (ODO-OSUN),29-22-06-002,ST. BARNABAS PRY. SCHOOL,375,992,201,6,148,1
OSUN,ISOKAN,ALAPOMU  I (ODO-OSUN),29-22-06-004,APOMU TOWN HALL I,280,750,124,4,135,0
OSUN,ISOKAN,ALAPOMU  I (ODO-OSUN),29-22-06-005,APOMU TOWN HALL II,219,630,105,3,98,0
OSUN,ISOKAN,ALAPOMU  II,29-22-07-001,PAPANLA,264,782,120,1,135,0
OSUN,ISOKAN,ALAPOMU  II,29-22-07-002,MOPA AAYEDUN,210,455,136,0,58,0
OSUN,ISOKAN,ALAPOMU  II,29-22-07-003,OMO OSU,212,558,109,0,93,0
OSUN,ISOKAN,ALAPOMU  II,29-22-07-004,OOSA FARU,344,986,175,1,155,0
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-002,QUARRY AREA II,270,888,159,7,93,0
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-003,AWOTEDO,332,750,170,10,143,0
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-004,AFRICAN PRIMARY SCHOOL,339,932,165,10,1,0
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-005,BANK AREA  COMMERCE AND CREDIT,347,955,178,0,129,0
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-007,ORITA AGUNLA,328,891,159,12,145,0
OSUN,ISOKAN,ASALU (MOGIMOGI),29-22-08-008,AYODELE AREA,298,872,151,2,114,0
OSUN,ISOKAN,OOSA ADIFA,29-22-09-001,ERUKU HALL I,356,902,188,6,147,0
OSUN,ISOKAN,OOSA ADIFA,29-22-09-002,ERUKU HALL II,297,735,142,2,137,0
OSUN,ISOKAN,OOSA ADIFA,29-22-09-003,OOSA EKANADE,314,850,235,2,68,0
OSUN,ISOKAN,OOSA ADIFA,29-22-09-005,ARO OLADELE,243,780,101,0,112,0
OSUN,ISOKAN,OOSA ADIFA,29-22-09-006,BODUDE AREA,269,750,141,1,115,0
OSUN,ISOKAN,AWALA  I,29-22-10-002,AWALA MARKET,267,740,86,0,173,0
OSUN,ISOKAN,AWALA  I,29-22-10-003,"ST. MICHAEL PRY. SCHOL, AGBAOGUN`",190,549,131,2,49,0
OSUN,ISOKAN,AWALA  I,29-22-10-005,"AFRICAN PRY. SCHOOL, OKODOWO",115,428,60,0,54,0
OSUN,ISOKAN,AWALA  I,29-22-10-007,"D.C. SCHOOL, ORIJA MARUN",196,376,121,0,61,0
OSUN,ISOKAN,AWALA  II,29-22-11-001,"ST. JUDE'S PRY. SCHOOL, AYEPE",295,851,129,2,136,0
OSUN,ISOKAN,AWALA  II,29-22-11-002,"ST. BARNABAS PRY. SCHOOL, ABATISA",324,595,185,1,123,0
OSUN,ISOKAN,AWALA  II,29-22-11-003,OKE OKO MARKET,182,408,79,1,94,0
OSUN,ISOKAN,AWALA  II,29-22-11-005,FARU ALAPOMU VILLAGE,217,480,107,0,109,0
OSUN,ISOKAN,AWALA  II,29-22-11-006,AKUMORA,243,421,128,1,98,0
OSUN,IWO,ISALE OBA  I,29-23-01-001,"A.U.D. PRY. SCHOOL, AKINFENWA I",458,955,269,3,178,0
OSUN,IWO,ISALE OBA  I,29-23-01-003,"A.U.D. PRY. SCHOOL, AKINFENWA III",289,611,125,1,145,0
OSUN,IWO,ISALE OBA  I,29-23-01-004,"A.U.D. PRY. SCHOOL, AKINFENWA IV",283,661,173,1,99,0
OSUN,IWO,ISALE OBA  I,29-23-01-006,OLOOLA II,297,592,152,0,139,0
OSUN,IWO,ISALE OBA  I,29-23-01-007,ODE AWUDERE JUNCTION,300,598,145,2,146,0
OSUN,IWO,ISALE OBA  II,29-23-02-001,CUSTOMARY COURT ODE OBA  I,246,633,121,2,119,0
OSUN,IWO,ISALE OBA  II,29-23-02-002,"CUSTOMARY COURT, ODE - OBA  II",222,541,143,0,73,0
OSUN,IWO,ISALE OBA  II,29-23-02-003,CUSTOMARY COURT ODE OBA  III,263,580,153,3,104,0
OSUN,IWO,ISALE OBA  II,29-23-02-004,CUSTOMARY COURT ODE OBA  IV,221,508,121,1,80,0
OSUN,IWO,ISALE OBA  II,29-23-02-005,PETUGBELE I,190,477,89,2,94,0
OSUN,IWO,ISALE OBA  II,29-23-02-006,PETUGBELE II,184,433,84,0,98,0
OSUN,IWO,ISALE OBA  II,29-23-02-007,ORANGUN,217,493,135,1,76,0
OSUN,IWO,ISALE OBA  II,29-23-02-008,IDI OKE  I,136,369,91,1,39,0
OSUN,IWO,ISALE OBA  II,29-23-02-009,IDI-OKE II,211,423,90,1,108,0
OSUN,IWO,ISALE OBA  III,29-23-03-001,"BAPTIST PRY. SCHOOL, OKE-ODO I",268,714,124,16,111,0
OSUN,IWO,ISALE OBA  III,29-23-03-004,"D.C PRY. SCHOOL, AJANGBALA II",189,501,91,1,84,0
OSUN,IWO,ISALE OBA  III,29-23-03-005,STATE HOSPITAL FIRST GATE,341,960,93,52,176,0
OSUN,IWO,ISALE OBA  III,29-23-03-006,"HOSPITAL ROAD, KUTI JUNCTION",319,940,111,31,163,0
OSUN,IWO,ISALE OBA  III,29-23-03-008,PANADA,325,774,157,2,143,0
OSUN,IWO,ISALE OBA  III,29-23-03-010,ADEDITI,262,480,131,1,108,0
OSUN,IWO,ISALE OBA  IV,29-23-04-002,"D.C PRY. SCHOOL, OKE-OLA II",307,840,166,1,126,0
OSUN,IWO,ISALE OBA  IV,29-23-04-003,"ST. MICHAEL PRY. SCHOOL, OBATEDO I",365,944,187,2,161,0
OSUN,IWO,ISALE OBA  IV,29-23-04-004,"ST. MICHAEL PRY. SCHOOL, OBATEDO II",334,768,156,2,168,0
OSUN,IWO,ISALE OBA  IV,29-23-04-005,OPABABA,324,754,220,1,102,0
OSUN,IWO,ISALE OBA  IV,29-23-04-006,YAFOYE ST AUGUSTINE PRY SCH,357,940,187,2,152,0
OSUN,IWO,ISALE OBA  IV,29-23-04-007,OLUNLE,335,748,163,1,169,0
OSUN,IWO,MOLETE  I,29-23-05-001,AJIGBAAGUN I,254,690,154,4,83,0
OSUN,IWO,MOLETE  I,29-23-05-004,AJIGBAAGUN IV,219,509,111,1,103,0
